sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,configurable_variations,configurable_variation_prices,configurable_variation_labels,additional_images
VD08-RN-M,,Dresses,simple,Default Category/Dresses,base,Valentina Tank Dress,"<p>The Valentina Tank Dress has lines placed in all the right places. What this freeform dress lacks in structure it makes up in exceptional design and composition. Wash &amp; wear care is a bonus.  </p><p>Features:</p><ul><li>Scoop neck</li><li>Piping around the neckline &amp; arms</li><li>Hits at the ankle</li><li>Elastic waist</li><li>Machine wash, line dry</li></ul>",,1,1,Taxable Goods,Not Visible Individually,78,,,,Valentina-Tank-Dress,Valentina Tank Dress,"Valentina Tank Dress,Dresses",The Valentina Tank Dress has lines placed in all the right places. What this freeform dress lacks in structure it makes up in exceptional design and composition. Wash &amp; wear care is a bonus.   Features: Scoop neck. Piping around the neckline &amp; ar,/v/d/vd08-rn_main.jpg,Main,/v/d/vd08-rn_main.jpg,Main,/v/d/vd08-rn_main.jpg,Main,,,,,Block after Info Column,,,,,,,,,,,,,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=M,fashion_color=Rain,fashion_style=Sleeveless|Ankle Length,has_video=No,fashion_material=Cotton|Linen,in_store_available=In Store",1000,,,,,,,,,,1,,,1,,,,,,,,,,,
VD08-RN-L,,Dresses,simple,Default Category/Dresses,base,Valentina Tank Dress,"<p>The Valentina Tank Dress has lines placed in all the right places. What this freeform dress lacks in structure it makes up in exceptional design and composition. Wash &amp; wear care is a bonus.  </p><p>Features:</p><ul><li>Scoop neck</li><li>Piping around the neckline &amp; arms</li><li>Hits at the ankle</li><li>Elastic waist</li><li>Machine wash, line dry</li></ul>",,1,1,Taxable Goods,Not Visible Individually,78,,,,Valentina-Tank-Dress,Valentina Tank Dress,"Valentina Tank Dress,Dresses",The Valentina Tank Dress has lines placed in all the right places. What this freeform dress lacks in structure it makes up in exceptional design and composition. Wash &amp; wear care is a bonus.   Features: Scoop neck. Piping around the neckline &amp; ar,/v/d/vd08-rn_main.jpg,Main,/v/d/vd08-rn_main.jpg,Main,/v/d/vd08-rn_main.jpg,Main,,,,,Block after Info Column,,,,,,,,,,,,,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=L,fashion_color=Rain,fashion_style=Sleeveless|Ankle Length,has_video=No,fashion_material=Cotton|Linen,in_store_available=In Store",1000,,,,,,,,,,1,,,1,,,,,,,,,,,
VD08-PE-XS,,Dresses,simple,Default Category/Dresses,base,Valentina Tank Dress,"<p>The Valentina Tank Dress has lines placed in all the right places. What this freeform dress lacks in structure it makes up in exceptional design and composition. Wash &amp; wear care is a bonus.  </p><p>Features:</p><ul><li>Scoop neck</li><li>Piping around the neckline &amp; arms</li><li>Hits at the ankle</li><li>Elastic waist</li><li>Machine wash, line dry</li></ul>",,1,1,Taxable Goods,Not Visible Individually,78,,,,Valentina-Tank-Dress,Valentina Tank Dress,"Valentina Tank Dress,Dresses",The Valentina Tank Dress has lines placed in all the right places. What this freeform dress lacks in structure it makes up in exceptional design and composition. Wash &amp; wear care is a bonus.   Features: Scoop neck. Piping around the neckline &amp; ar,/v/d/vd08-pe_main.jpg,Main,/v/d/vd08-pe_main.jpg,Main,/v/d/vd08-pe_main.jpg,Main,,,,,Block after Info Column,,,,,,,,,,,,,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=XS,fashion_color=Peach,fashion_style=Sleeveless|Ankle Length,has_video=No,fashion_material=Cotton|Linen,in_store_available=In Store",1000,,,,,,,,,,1,,,1,,,,,,,,,,,
VD08-PE-S,,Dresses,simple,Default Category/Dresses,base,Valentina Tank Dress,"<p>The Valentina Tank Dress has lines placed in all the right places. What this freeform dress lacks in structure it makes up in exceptional design and composition. Wash &amp; wear care is a bonus.  </p><p>Features:</p><ul><li>Scoop neck</li><li>Piping around the neckline &amp; arms</li><li>Hits at the ankle</li><li>Elastic waist</li><li>Machine wash, line dry</li></ul>",,1,1,Taxable Goods,Not Visible Individually,78,,,,Valentina-Tank-Dress,Valentina Tank Dress,"Valentina Tank Dress,Dresses",The Valentina Tank Dress has lines placed in all the right places. What this freeform dress lacks in structure it makes up in exceptional design and composition. Wash &amp; wear care is a bonus.   Features: Scoop neck. Piping around the neckline &amp; ar,/v/d/vd08-pe_main.jpg,Main,/v/d/vd08-pe_main.jpg,Main,/v/d/vd08-pe_main.jpg,Main,,,,,Block after Info Column,,,,,,,,,,,,,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=S,fashion_color=Peach,fashion_style=Sleeveless|Ankle Length,has_video=No,fashion_material=Cotton|Linen,in_store_available=In Store",1000,,,,,,,,,,1,,,1,,,,,,,,,,,
VD08-PE-M,,Dresses,simple,Default Category/Dresses,base,Valentina Tank Dress,"<p>The Valentina Tank Dress has lines placed in all the right places. What this freeform dress lacks in structure it makes up in exceptional design and composition. Wash &amp; wear care is a bonus.  </p><p>Features:</p><ul><li>Scoop neck</li><li>Piping around the neckline &amp; arms</li><li>Hits at the ankle</li><li>Elastic waist</li><li>Machine wash, line dry</li></ul>",,1,1,Taxable Goods,Not Visible Individually,78,,,,Valentina-Tank-Dress,Valentina Tank Dress,"Valentina Tank Dress,Dresses",The Valentina Tank Dress has lines placed in all the right places. What this freeform dress lacks in structure it makes up in exceptional design and composition. Wash &amp; wear care is a bonus.   Features: Scoop neck. Piping around the neckline &amp; ar,/v/d/vd08-pe_main.jpg,Main,/v/d/vd08-pe_main.jpg,Main,/v/d/vd08-pe_main.jpg,Main,,,,,Block after Info Column,,,,,,,,,,,,,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=M,fashion_color=Peach,fashion_style=Sleeveless|Ankle Length,has_video=No,fashion_material=Cotton|Linen,in_store_available=In Store",1000,,,,,,,,,,1,,,1,,,,,,,,,,,
VD08-PE-L,,Dresses,simple,Default Category/Dresses,base,Valentina Tank Dress,"<p>The Valentina Tank Dress has lines placed in all the right places. What this freeform dress lacks in structure it makes up in exceptional design and composition. Wash &amp; wear care is a bonus.  </p><p>Features:</p><ul><li>Scoop neck</li><li>Piping around the neckline &amp; arms</li><li>Hits at the ankle</li><li>Elastic waist</li><li>Machine wash, line dry</li></ul>",,1,1,Taxable Goods,Not Visible Individually,78,,,,Valentina-Tank-Dress,Valentina Tank Dress,"Valentina Tank Dress,Dresses",The Valentina Tank Dress has lines placed in all the right places. What this freeform dress lacks in structure it makes up in exceptional design and composition. Wash &amp; wear care is a bonus.   Features: Scoop neck. Piping around the neckline &amp; ar,/v/d/vd08-pe_main.jpg,Main,/v/d/vd08-pe_main.jpg,Main,/v/d/vd08-pe_main.jpg,Main,,,,,Block after Info Column,,,,,,,,,,,,,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=L,fashion_color=Peach,fashion_style=Sleeveless|Ankle Length,has_video=No,fashion_material=Cotton|Linen,in_store_available=In Store",1000,,,,,,,,,,1,,,1,,,,,,,,,,,
VD08-LL-XS,,Dresses,simple,Default Category/Dresses,base,Valentina Tank Dress,"<p>The Valentina Tank Dress has lines placed in all the right places. What this freeform dress lacks in structure it makes up in exceptional design and composition. Wash &amp; wear care is a bonus.  </p><p>Features:</p><ul><li>Scoop neck</li><li>Piping around the neckline &amp; arms</li><li>Hits at the ankle</li><li>Elastic waist</li><li>Machine wash, line dry</li></ul>",,1,1,Taxable Goods,Not Visible Individually,78,,,,Valentina-Tank-Dress,Valentina Tank Dress,"Valentina Tank Dress,Dresses",The Valentina Tank Dress has lines placed in all the right places. What this freeform dress lacks in structure it makes up in exceptional design and composition. Wash &amp; wear care is a bonus.   Features: Scoop neck. Piping around the neckline &amp; ar,/v/d/vd08-ll_main.jpg,Main,/v/d/vd08-ll_main.jpg,Main,/v/d/vd08-ll_main.jpg,Main,,,,,Block after Info Column,,,,,,,,,,,,,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=XS,fashion_color=Lilac,fashion_style=Sleeveless|Ankle Length,has_video=No,fashion_material=Cotton|Linen,in_store_available=In Store",1000,,,,,,,,,,1,,,1,,,,,,,,,,,
VD08-LL-S,,Dresses,simple,Default Category/Dresses,base,Valentina Tank Dress,"<p>The Valentina Tank Dress has lines placed in all the right places. What this freeform dress lacks in structure it makes up in exceptional design and composition. Wash &amp; wear care is a bonus.  </p><p>Features:</p><ul><li>Scoop neck</li><li>Piping around the neckline &amp; arms</li><li>Hits at the ankle</li><li>Elastic waist</li><li>Machine wash, line dry</li></ul>",,1,1,Taxable Goods,Not Visible Individually,78,,,,Valentina-Tank-Dress,Valentina Tank Dress,"Valentina Tank Dress,Dresses",The Valentina Tank Dress has lines placed in all the right places. What this freeform dress lacks in structure it makes up in exceptional design and composition. Wash &amp; wear care is a bonus.   Features: Scoop neck. Piping around the neckline &amp; ar,/v/d/vd08-ll_main.jpg,Main,/v/d/vd08-ll_main.jpg,Main,/v/d/vd08-ll_main.jpg,Main,,,,,Block after Info Column,,,,,,,,,,,,,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=S,fashion_color=Lilac,fashion_style=Sleeveless|Ankle Length,has_video=No,fashion_material=Cotton|Linen,in_store_available=In Store",1000,,,,,,,,,,1,,,1,,,,,,,,,,,
VD08-LL-M,,Dresses,simple,Default Category/Dresses,base,Valentina Tank Dress,"<p>The Valentina Tank Dress has lines placed in all the right places. What this freeform dress lacks in structure it makes up in exceptional design and composition. Wash &amp; wear care is a bonus.  </p><p>Features:</p><ul><li>Scoop neck</li><li>Piping around the neckline &amp; arms</li><li>Hits at the ankle</li><li>Elastic waist</li><li>Machine wash, line dry</li></ul>",,1,1,Taxable Goods,Not Visible Individually,78,,,,Valentina-Tank-Dress,Valentina Tank Dress,"Valentina Tank Dress,Dresses",The Valentina Tank Dress has lines placed in all the right places. What this freeform dress lacks in structure it makes up in exceptional design and composition. Wash &amp; wear care is a bonus.   Features: Scoop neck. Piping around the neckline &amp; ar,/v/d/vd08-ll_main.jpg,Main,/v/d/vd08-ll_main.jpg,Main,/v/d/vd08-ll_main.jpg,Main,,,,,Block after Info Column,,,,,,,,,,,,,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=M,fashion_color=Lilac,fashion_style=Sleeveless|Ankle Length,has_video=No,fashion_material=Cotton|Linen,in_store_available=In Store",1000,,,,,,,,,,1,,,1,,,,,,,,,,,
VD08-LL-L,,Dresses,simple,Default Category/Dresses,base,Valentina Tank Dress,"<p>The Valentina Tank Dress has lines placed in all the right places. What this freeform dress lacks in structure it makes up in exceptional design and composition. Wash &amp; wear care is a bonus.  </p><p>Features:</p><ul><li>Scoop neck</li><li>Piping around the neckline &amp; arms</li><li>Hits at the ankle</li><li>Elastic waist</li><li>Machine wash, line dry</li></ul>",,1,1,Taxable Goods,Not Visible Individually,78,,,,Valentina-Tank-Dress,Valentina Tank Dress,"Valentina Tank Dress,Dresses",The Valentina Tank Dress has lines placed in all the right places. What this freeform dress lacks in structure it makes up in exceptional design and composition. Wash &amp; wear care is a bonus.   Features: Scoop neck. Piping around the neckline &amp; ar,/v/d/vd08-ll_main.jpg,Main,/v/d/vd08-ll_main.jpg,Main,/v/d/vd08-ll_main.jpg,Main,,,,,Block after Info Column,,,,,,,,,,,,,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=L,fashion_color=Lilac,fashion_style=Sleeveless|Ankle Length,has_video=No,fashion_material=Cotton|Linen,in_store_available=In Store",1000,,,,,,,,,,1,,,1,,,,,,,,,,,
VD08-LA-XS,,Dresses,simple,Default Category/Dresses,base,Valentina Tank Dress,"<p>The Valentina Tank Dress has lines placed in all the right places. What this freeform dress lacks in structure it makes up in exceptional design and composition. Wash &amp; wear care is a bonus.  </p><p>Features:</p><ul><li>Scoop neck</li><li>Piping around the neckline &amp; arms</li><li>Hits at the ankle</li><li>Elastic waist</li><li>Machine wash, line dry</li></ul>",,1,1,Taxable Goods,Not Visible Individually,78,,,,Valentina-Tank-Dress,Valentina Tank Dress,"Valentina Tank Dress,Dresses",The Valentina Tank Dress has lines placed in all the right places. What this freeform dress lacks in structure it makes up in exceptional design and composition. Wash &amp; wear care is a bonus.   Features: Scoop neck. Piping around the neckline &amp; ar,/v/d/vd08-la_main.jpg,Main,/v/d/vd08-la_main.jpg,Main,/v/d/vd08-la_main.jpg,Main,,,,,Block after Info Column,,,,,,,,,,,,,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=XS,fashion_color=Latte,fashion_style=Sleeveless|Ankle Length,has_video=No,fashion_material=Cotton|Linen,in_store_available=In Store",1000,,,,,,,,,,1,,,1,,,,,,,,,,,
VD08-LA-S,,Dresses,simple,Default Category/Dresses,base,Valentina Tank Dress,"<p>The Valentina Tank Dress has lines placed in all the right places. What this freeform dress lacks in structure it makes up in exceptional design and composition. Wash &amp; wear care is a bonus.  </p><p>Features:</p><ul><li>Scoop neck</li><li>Piping around the neckline &amp; arms</li><li>Hits at the ankle</li><li>Elastic waist</li><li>Machine wash, line dry</li></ul>",,1,1,Taxable Goods,Not Visible Individually,78,,,,Valentina-Tank-Dress,Valentina Tank Dress,"Valentina Tank Dress,Dresses",The Valentina Tank Dress has lines placed in all the right places. What this freeform dress lacks in structure it makes up in exceptional design and composition. Wash &amp; wear care is a bonus.   Features: Scoop neck. Piping around the neckline &amp; ar,/v/d/vd08-la_main.jpg,Main,/v/d/vd08-la_main.jpg,Main,/v/d/vd08-la_main.jpg,Main,,,,,Block after Info Column,,,,,,,,,,,,,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=S,fashion_color=Latte,fashion_style=Sleeveless|Ankle Length,has_video=No,fashion_material=Cotton|Linen,in_store_available=In Store",1000,,,,,,,,,,1,,,1,,,,,,,,,,,
VD08-LA-M,,Dresses,simple,Default Category/Dresses,base,Valentina Tank Dress,"<p>The Valentina Tank Dress has lines placed in all the right places. What this freeform dress lacks in structure it makes up in exceptional design and composition. Wash &amp; wear care is a bonus.  </p><p>Features:</p><ul><li>Scoop neck</li><li>Piping around the neckline &amp; arms</li><li>Hits at the ankle</li><li>Elastic waist</li><li>Machine wash, line dry</li></ul>",,1,1,Taxable Goods,Not Visible Individually,78,,,,Valentina-Tank-Dress,Valentina Tank Dress,"Valentina Tank Dress,Dresses",The Valentina Tank Dress has lines placed in all the right places. What this freeform dress lacks in structure it makes up in exceptional design and composition. Wash &amp; wear care is a bonus.   Features: Scoop neck. Piping around the neckline &amp; ar,/v/d/vd08-la_main.jpg,Main,/v/d/vd08-la_main.jpg,Main,/v/d/vd08-la_main.jpg,Main,,,,,Block after Info Column,,,,,,,,,,,,,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=M,fashion_color=Latte,fashion_style=Sleeveless|Ankle Length,has_video=No,fashion_material=Cotton|Linen,in_store_available=In Store",1000,,,,,,,,,,1,,,1,,,,,,,,,,,
VD08-LA-L,,Dresses,simple,Default Category/Dresses,base,Valentina Tank Dress,"<p>The Valentina Tank Dress has lines placed in all the right places. What this freeform dress lacks in structure it makes up in exceptional design and composition. Wash &amp; wear care is a bonus.  </p><p>Features:</p><ul><li>Scoop neck</li><li>Piping around the neckline &amp; arms</li><li>Hits at the ankle</li><li>Elastic waist</li><li>Machine wash, line dry</li></ul>",,1,1,Taxable Goods,Not Visible Individually,78,,,,Valentina-Tank-Dress,Valentina Tank Dress,"Valentina Tank Dress,Dresses",The Valentina Tank Dress has lines placed in all the right places. What this freeform dress lacks in structure it makes up in exceptional design and composition. Wash &amp; wear care is a bonus.   Features: Scoop neck. Piping around the neckline &amp; ar,/v/d/vd08-la_main.jpg,Main,/v/d/vd08-la_main.jpg,Main,/v/d/vd08-la_main.jpg,Main,,,,,Block after Info Column,,,,,,,,,,,,,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=L,fashion_color=Latte,fashion_style=Sleeveless|Ankle Length,has_video=No,fashion_material=Cotton|Linen,in_store_available=In Store",1000,,,,,,,,,,1,,,1,,,,,,,,,,,
VD07-PE-XS,,Dresses,simple,Default Category/Dresses,base,Paulina Draped Tank Dress,"<p>The Paulina Tank Dress has the potential to replace your favorite LBD. This dress is chic yet classic, with the flexibility to dress up its delicate draping. No one needs to know you're incredibly comfortable.  </p><p>Features:</p><ul><li>Draped scoop neck</li><li>Lined</li><li>Hits at the knee</li><li>Elastic waist</li><li>Machine wash, line dry</li></ul>",,1,1,Taxable Goods,Not Visible Individually,108,,,,Paulina-Draped-Tank-Dress,Paulina Draped Tank Dress,"Paulina Draped Tank Dress,Dresses","The Paulina Tank Dress has the potential to replace your favorite LBD. This dress is chic yet classic, with the flexibility to dress up its delicate draping. No one needs to know you're incredibly comfortable.   Features: Draped scoop neck. Lined. Hits a",/v/d/vd07-pe_main.jpg,Main,/v/d/vd07-pe_main.jpg,Main,/v/d/vd07-pe_main.jpg,Main,,,,,Block after Info Column,,,,,,,,,,,,,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=XS,fashion_color=Peach,fashion_style=Sleeveless|Above Knee,has_video=No,fashion_material=Cotton|Linen,in_store_available=Online Exclusive",1000,,,,,,,,,,1,,,1,,,,,,,,,,,
VD07-PE-S,,Dresses,simple,Default Category/Dresses,base,Paulina Draped Tank Dress,"<p>The Paulina Tank Dress has the potential to replace your favorite LBD. This dress is chic yet classic, with the flexibility to dress up its delicate draping. No one needs to know you're incredibly comfortable.  </p><p>Features:</p><ul><li>Draped scoop neck</li><li>Lined</li><li>Hits at the knee</li><li>Elastic waist</li><li>Machine wash, line dry</li></ul>",,1,1,Taxable Goods,Not Visible Individually,108,,,,Paulina-Draped-Tank-Dress,Paulina Draped Tank Dress,"Paulina Draped Tank Dress,Dresses","The Paulina Tank Dress has the potential to replace your favorite LBD. This dress is chic yet classic, with the flexibility to dress up its delicate draping. No one needs to know you're incredibly comfortable.   Features: Draped scoop neck. Lined. Hits a",/v/d/vd07-pe_main.jpg,Main,/v/d/vd07-pe_main.jpg,Main,/v/d/vd07-pe_main.jpg,Main,,,,,Block after Info Column,,,,,,,,,,,,,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=S,fashion_color=Peach,fashion_style=Sleeveless|Above Knee,has_video=No,fashion_material=Cotton|Linen,in_store_available=Online Exclusive",1000,,,,,,,,,,1,,,1,,,,,,,,,,,
VD07-PE-M,,Dresses,simple,Default Category/Dresses,base,Paulina Draped Tank Dress,"<p>The Paulina Tank Dress has the potential to replace your favorite LBD. This dress is chic yet classic, with the flexibility to dress up its delicate draping. No one needs to know you're incredibly comfortable.  </p><p>Features:</p><ul><li>Draped scoop neck</li><li>Lined</li><li>Hits at the knee</li><li>Elastic waist</li><li>Machine wash, line dry</li></ul>",,1,1,Taxable Goods,Not Visible Individually,108,,,,Paulina-Draped-Tank-Dress,Paulina Draped Tank Dress,"Paulina Draped Tank Dress,Dresses","The Paulina Tank Dress has the potential to replace your favorite LBD. This dress is chic yet classic, with the flexibility to dress up its delicate draping. No one needs to know you're incredibly comfortable.   Features: Draped scoop neck. Lined. Hits a",/v/d/vd07-pe_main.jpg,Main,/v/d/vd07-pe_main.jpg,Main,/v/d/vd07-pe_main.jpg,Main,,,,,Block after Info Column,,,,,,,,,,,,,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=M,fashion_color=Peach,fashion_style=Sleeveless|Above Knee,has_video=No,fashion_material=Cotton|Linen,in_store_available=Online Exclusive",1000,,,,,,,,,,1,,,1,,,,,,,,,,,
VD07-PE-L,,Dresses,simple,Default Category/Dresses,base,Paulina Draped Tank Dress,"<p>The Paulina Tank Dress has the potential to replace your favorite LBD. This dress is chic yet classic, with the flexibility to dress up its delicate draping. No one needs to know you're incredibly comfortable.  </p><p>Features:</p><ul><li>Draped scoop neck</li><li>Lined</li><li>Hits at the knee</li><li>Elastic waist</li><li>Machine wash, line dry</li></ul>",,1,1,Taxable Goods,Not Visible Individually,108,,,,Paulina-Draped-Tank-Dress,Paulina Draped Tank Dress,"Paulina Draped Tank Dress,Dresses","The Paulina Tank Dress has the potential to replace your favorite LBD. This dress is chic yet classic, with the flexibility to dress up its delicate draping. No one needs to know you're incredibly comfortable.   Features: Draped scoop neck. Lined. Hits a",/v/d/vd07-pe_main.jpg,Main,/v/d/vd07-pe_main.jpg,Main,/v/d/vd07-pe_main.jpg,Main,,,,,Block after Info Column,,,,,,,,,,,,,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=L,fashion_color=Peach,fashion_style=Sleeveless|Above Knee,has_video=No,fashion_material=Cotton|Linen,in_store_available=Online Exclusive",1000,,,,,,,,,,1,,,1,,,,,,,,,,,
VD07-MT-XS,,Dresses,simple,Default Category/Dresses,base,Paulina Draped Tank Dress,"<p>The Paulina Tank Dress has the potential to replace your favorite LBD. This dress is chic yet classic, with the flexibility to dress up its delicate draping. No one needs to know you're incredibly comfortable.  </p><p>Features:</p><ul><li>Draped scoop neck</li><li>Lined</li><li>Hits at the knee</li><li>Elastic waist</li><li>Machine wash, line dry</li></ul>",,1,1,Taxable Goods,Not Visible Individually,108,,,,Paulina-Draped-Tank-Dress,Paulina Draped Tank Dress,"Paulina Draped Tank Dress,Dresses","The Paulina Tank Dress has the potential to replace your favorite LBD. This dress is chic yet classic, with the flexibility to dress up its delicate draping. No one needs to know you're incredibly comfortable.   Features: Draped scoop neck. Lined. Hits a",/v/d/vd07-mt_main.jpg,Main,/v/d/vd07-mt_main.jpg,Main,/v/d/vd07-mt_main.jpg,Main,,,,,Block after Info Column,,,,,,,,,,,,,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=XS,fashion_color=Mint,fashion_style=Sleeveless|Above Knee,has_video=No,fashion_material=Cotton|Linen,in_store_available=Online Exclusive",1000,,,,,,,,,,1,,,1,,,,,,,,,,,
VD07-MT-S,,Dresses,simple,Default Category/Dresses,base,Paulina Draped Tank Dress,"<p>The Paulina Tank Dress has the potential to replace your favorite LBD. This dress is chic yet classic, with the flexibility to dress up its delicate draping. No one needs to know you're incredibly comfortable.  </p><p>Features:</p><ul><li>Draped scoop neck</li><li>Lined</li><li>Hits at the knee</li><li>Elastic waist</li><li>Machine wash, line dry</li></ul>",,1,1,Taxable Goods,Not Visible Individually,108,,,,Paulina-Draped-Tank-Dress,Paulina Draped Tank Dress,"Paulina Draped Tank Dress,Dresses","The Paulina Tank Dress has the potential to replace your favorite LBD. This dress is chic yet classic, with the flexibility to dress up its delicate draping. No one needs to know you're incredibly comfortable.   Features: Draped scoop neck. Lined. Hits a",/v/d/vd07-mt_main.jpg,Main,/v/d/vd07-mt_main.jpg,Main,/v/d/vd07-mt_main.jpg,Main,,,,,Block after Info Column,,,,,,,,,,,,,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=S,fashion_color=Mint,fashion_style=Sleeveless|Above Knee,has_video=No,fashion_material=Cotton|Linen,in_store_available=Online Exclusive",1000,,,,,,,,,,1,,,1,,,,,,,,,,,
VD07-MT-M,,Dresses,simple,Default Category/Dresses,base,Paulina Draped Tank Dress,"<p>The Paulina Tank Dress has the potential to replace your favorite LBD. This dress is chic yet classic, with the flexibility to dress up its delicate draping. No one needs to know you're incredibly comfortable.  </p><p>Features:</p><ul><li>Draped scoop neck</li><li>Lined</li><li>Hits at the knee</li><li>Elastic waist</li><li>Machine wash, line dry</li></ul>",,1,1,Taxable Goods,Not Visible Individually,108,,,,Paulina-Draped-Tank-Dress,Paulina Draped Tank Dress,"Paulina Draped Tank Dress,Dresses","The Paulina Tank Dress has the potential to replace your favorite LBD. This dress is chic yet classic, with the flexibility to dress up its delicate draping. No one needs to know you're incredibly comfortable.   Features: Draped scoop neck. Lined. Hits a",/v/d/vd07-mt_main.jpg,Main,/v/d/vd07-mt_main.jpg,Main,/v/d/vd07-mt_main.jpg,Main,,,,,Block after Info Column,,,,,,,,,,,,,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=M,fashion_color=Mint,fashion_style=Sleeveless|Above Knee,has_video=No,fashion_material=Cotton|Linen,in_store_available=Online Exclusive",1000,,,,,,,,,,1,,,1,,,,,,,,,,,
VD07-MT-L,,Dresses,simple,Default Category/Dresses,base,Paulina Draped Tank Dress,"<p>The Paulina Tank Dress has the potential to replace your favorite LBD. This dress is chic yet classic, with the flexibility to dress up its delicate draping. No one needs to know you're incredibly comfortable.  </p><p>Features:</p><ul><li>Draped scoop neck</li><li>Lined</li><li>Hits at the knee</li><li>Elastic waist</li><li>Machine wash, line dry</li></ul>",,1,1,Taxable Goods,Not Visible Individually,108,,,,Paulina-Draped-Tank-Dress,Paulina Draped Tank Dress,"Paulina Draped Tank Dress,Dresses","The Paulina Tank Dress has the potential to replace your favorite LBD. This dress is chic yet classic, with the flexibility to dress up its delicate draping. No one needs to know you're incredibly comfortable.   Features: Draped scoop neck. Lined. Hits a",/v/d/vd07-mt_main.jpg,Main,/v/d/vd07-mt_main.jpg,Main,/v/d/vd07-mt_main.jpg,Main,,,,,Block after Info Column,,,,,,,,,,,,,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=L,fashion_color=Mint,fashion_style=Sleeveless|Above Knee,has_video=No,fashion_material=Cotton|Linen,in_store_available=Online Exclusive",1000,,,,,,,,,,1,,,1,,,,,,,,,,,
VD07-LY-XS,,Dresses,simple,Default Category/Dresses,base,Paulina Draped Tank Dress,"<p>The Paulina Tank Dress has the potential to replace your favorite LBD. This dress is chic yet classic, with the flexibility to dress up its delicate draping. No one needs to know you're incredibly comfortable.  </p><p>Features:</p><ul><li>Draped scoop neck</li><li>Lined</li><li>Hits at the knee</li><li>Elastic waist</li><li>Machine wash, line dry</li></ul>",,1,1,Taxable Goods,Not Visible Individually,108,,,,Paulina-Draped-Tank-Dress,Paulina Draped Tank Dress,"Paulina Draped Tank Dress,Dresses","The Paulina Tank Dress has the potential to replace your favorite LBD. This dress is chic yet classic, with the flexibility to dress up its delicate draping. No one needs to know you're incredibly comfortable.   Features: Draped scoop neck. Lined. Hits a",/v/d/vd07-ly_main.jpg,Main,/v/d/vd07-ly_main.jpg,Main,/v/d/vd07-ly_main.jpg,Main,,,,,Block after Info Column,,,,,,,,,,,,,"quantity_and_stock_status=In Stock,has_options=0,required_options=0,fashion_size=XS,fashion_color=Lily,fashion_style=Sleeveless|Above Knee,has_video=No,fashion_material=Cotton|Linen,in_store_available=Online Exclusive",1000,,,,,,,,,,1,,,1,,,,,,,,,,,
